1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985714285714,1.0,1.0
0.820105820106,0.637566137566,0.436507936508,0.753968253968,0.824514991182,0.451499118166,0.809523809524,0.696649029982,0.699294532628,0.828924162257,0.872134038801,0.912698412698,0.855379188712,0.806878306878,0.502645502646,0.978835978836,0.863315696649,0.820105820106,0.820105820106,0.856261022928,1.0,0.858024691358,0.896825396825
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5
0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,1.0,1.0
0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5
0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.666666666667,1.0,0.666666666667,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.333333333333,1.0,1.0
0.788461538462,0.726923076923,0.780769230769,0.840384615385,0.855769230769,0.85,0.867307692308,0.853846153846,0.840384615385,0.871153846154,0.930769230769,0.923076923077,0.884615384615,0.826923076923,0.823076923077,0.884615384615,1.0,0.857692307692,0.919230769231,0.923076923077,0.819230769231,0.830769230769,0.815384615385
0.45,0.608333333333,0.516666666667,0.525,0.666666666667,0.816666666667,0.925,0.666666666667,0.708333333333,0.666666666667,0.641666666667,0.666666666667,0.566666666667,0.65,0.616666666667,0.666666666667,0.65,0.683333333333,0.633333333333,0.633333333333,1.0,0.55,0.541666666667
